"DATE","AGE","HOSP","ICU","DEATHS","HOSP_CHANGE","ICU_CHANGE","DEATH_CHANGE","WEEK_NUM"
2021-03-15,"1-4 years",22,4,0,0,0,0,11
2021-03-16,"1-4 years",22,4,0,0,0,0,11
2021-03-17,"1-4 years",22,4,0,0,0,0,11
2021-03-18,"1-4 years",24,5,0,2,1,0,11
2021-03-19,"1-4 years",24,5,0,0,0,0,11
2021-03-20,"1-4 years",24,5,0,0,0,0,11
2021-03-21,"1-4 years",24,5,0,0,0,0,11
2021-03-22,"1-4 years",25,5,0,1,0,0,12
2021-03-23,"1-4 years",25,5,0,0,0,0,12
2021-03-24,"1-4 years",25,5,0,0,0,0,12
2021-03-25,"1-4 years",25,5,0,0,0,0,12
2021-03-26,"1-4 years",25,5,0,0,0,0,12
2021-03-27,"1-4 years",25,5,0,0,0,0,12
2021-03-28,"1-4 years",25,5,0,0,0,0,12
2021-03-29,"1-4 years",25,5,0,0,0,0,13
2021-03-30,"1-4 years",25,5,0,0,0,0,13
2021-03-31,"1-4 years",25,5,0,0,0,0,13
2021-04-04,"1-4 years",25,5,0,0,0,0,13
2021-04-05,"1-4 years",27,5,0,2,0,0,14
2021-04-06,"1-4 years",27,5,0,0,0,0,14
2021-04-07,"1-4 years",27,5,0,0,0,0,14
2021-04-08,"1-4 years",26,5,0,-1,0,0,14
2021-04-09,"1-4 years",26,5,0,0,0,0,14
2021-04-10,"1-4 years",26,5,0,0,0,0,14
2021-04-11,"1-4 years",26,5,0,0,0,0,14
2021-04-12,"1-4 years",26,5,0,0,0,0,15
2021-04-13,"1-4 years",26,5,0,0,0,0,15
2021-04-14,"1-4 years",26,5,0,0,0,0,15
2021-04-15,"1-4 years",26,5,0,0,0,0,15
2021-04-16,"1-4 years",27,5,0,1,0,0,15
2021-04-17,"1-4 years",26,5,0,-1,0,0,15
2021-04-18,"1-4 years",26,5,0,0,0,0,15
2021-04-19,"1-4 years",26,5,0,0,0,0,16
2021-04-21,"1-4 years",27,5,0,1,0,0,16
2021-04-22,"1-4 years",27,5,0,0,0,0,16
2021-04-23,"1-4 years",27,5,0,0,0,0,16
2021-04-24,"1-4 years",28,5,0,1,0,0,16
2021-04-25,"1-4 years",28,5,0,0,0,0,16
2021-04-26,"1-4 years",28,5,0,0,0,0,17
2021-04-27,"1-4 years",29,5,0,1,0,0,17
2021-04-28,"1-4 years",29,5,0,0,0,0,17
2021-04-29,"1-4 years",29,5,0,0,0,0,17
2021-04-30,"1-4 years",29,5,0,0,0,0,17
2021-05-01,"1-4 years",30,5,0,1,0,0,17
2021-05-02,"1-4 years",30,5,0,0,0,0,17
2021-05-03,"1-4 years",31,5,0,1,0,0,18
2021-05-04,"1-4 years",31,5,0,0,0,0,18
2021-05-05,"1-4 years",34,5,0,3,0,0,18
2021-05-06,"1-4 years",34,5,0,0,0,0,18
2021-05-07,"1-4 years",36,6,0,2,1,0,18
2021-05-08,"1-4 years",37,5,0,1,-1,0,18
2021-05-09,"1-4 years",37,5,0,0,0,0,18
2021-05-10,"1-4 years",37,5,0,0,0,0,19
2021-05-11,"1-4 years",38,5,0,1,0,0,19
2021-05-12,"1-4 years",40,6,0,2,1,0,19
2021-05-13,"1-4 years",40,6,0,0,0,0,19
2021-05-14,"1-4 years",39,6,0,-1,0,0,19
2021-05-15,"1-4 years",39,6,0,0,0,0,19
2021-05-16,"1-4 years",39,6,0,0,0,0,19
2021-05-17,"1-4 years",39,6,0,0,0,0,20
2021-05-18,"1-4 years",39,6,0,0,0,0,20
2021-05-19,"1-4 years",39,6,0,0,0,0,20
2021-05-20,"1-4 years",39,6,0,0,0,0,20
2021-05-21,"1-4 years",41,6,0,2,0,0,20
2021-05-22,"1-4 years",41,6,0,0,0,0,20
2021-05-23,"1-4 years",41,6,0,0,0,0,20
2021-05-24,"1-4 years",41,6,0,0,0,0,21
2021-05-25,"1-4 years",41,6,0,0,0,0,21
2021-05-26,"1-4 years",41,6,0,0,0,0,21
2021-05-27,"1-4 years",43,6,0,2,0,0,21
2021-05-28,"1-4 years",42,6,0,-1,0,0,21
2021-05-29,"1-4 years",43,6,0,1,0,0,21
2021-05-30,"1-4 years",42,6,0,-1,0,0,21
2021-05-31,"1-4 years",41,6,0,-1,0,0,22
2021-06-01,"1-4 years",40,6,0,-1,0,0,22
2021-06-02,"1-4 years",40,6,0,0,0,0,22
2021-06-03,"1-4 years",40,6,0,0,0,0,22
2021-06-04,"1-4 years",40,6,0,0,0,0,22
2021-06-05,"1-4 years",40,6,0,0,0,0,22
2021-06-06,"1-4 years",40,6,0,0,0,0,22
2021-06-07,"1-4 years",40,6,0,0,0,0,23
2021-06-08,"1-4 years",40,6,0,0,0,0,23
2021-06-09,"1-4 years",40,6,0,0,0,0,23
2021-06-10,"1-4 years",40,6,0,0,0,0,23
2021-06-11,"1-4 years",40,6,0,0,0,0,23
2021-06-12,"1-4 years",40,6,0,0,0,0,23
2021-06-13,"1-4 years",40,6,0,0,0,0,23
2021-06-14,"1-4 years",40,6,0,0,0,0,24
2021-06-15,"1-4 years",40,6,0,0,0,0,24
2021-06-16,"1-4 years",40,6,0,0,0,0,24
2021-06-17,"1-4 years",40,6,0,0,0,0,24
2021-06-18,"1-4 years",40,6,0,0,0,0,24
2021-06-19,"1-4 years",40,6,0,0,0,0,24
2021-06-20,"1-4 years",40,6,0,0,0,0,24
2021-06-21,"1-4 years",40,6,0,0,0,0,25
2021-06-22,"1-4 years",40,7,0,0,1,0,25
2021-06-23,"1-4 years",40,7,0,0,0,0,25
2021-06-27,"1-4 years",41,7,0,1,0,0,25
2021-06-28,"1-4 years",41,8,0,0,1,0,26
2021-06-29,"1-4 years",41,8,0,0,0,0,26
2021-07-01,"1-4 years",42,8,0,1,0,0,26
2021-07-04,"1-4 years",42,8,0,0,0,0,26
2021-07-05,"1-4 years",42,8,0,0,0,0,27
2021-07-06,"1-4 years",42,8,0,0,0,0,27
2021-07-07,"1-4 years",42,8,0,0,0,0,27
2021-07-08,"1-4 years",42,8,0,0,0,0,27
2021-07-11,"1-4 years",42,8,0,0,0,0,27
2021-07-12,"1-4 years",42,8,0,0,0,0,28
2021-07-13,"1-4 years",42,8,0,0,0,0,28
2021-07-14,"1-4 years",42,8,0,0,0,0,28
2021-07-15,"1-4 years",42,8,0,0,0,0,28
2021-07-18,"1-4 years",42,8,0,0,0,0,28
2021-07-19,"1-4 years",42,8,0,0,0,0,29
2021-07-20,"1-4 years",42,8,0,0,0,0,29
2021-07-21,"1-4 years",42,8,0,0,0,0,29
2021-07-22,"1-4 years",42,8,0,0,0,0,29
2021-07-25,"1-4 years",42,8,0,0,0,0,29
2021-07-26,"1-4 years",42,8,0,0,0,0,30
2021-07-27,"1-4 years",42,8,0,0,0,0,30
2021-07-28,"1-4 years",42,8,0,0,0,0,30
2021-07-29,"1-4 years",42,8,0,0,0,0,30
2021-08-02,"1-4 years",42,8,0,0,0,0,31
2021-08-03,"1-4 years",42,8,0,0,0,0,31
2021-08-04,"1-4 years",42,8,0,0,0,0,31
2021-08-05,"1-4 years",42,8,0,0,0,0,31
2021-08-08,"1-4 years",42,8,0,0,0,0,31
2021-08-09,"1-4 years",42,8,0,0,0,0,32
2021-08-10,"1-4 years",42,8,0,0,0,0,32
2021-08-11,"1-4 years",42,8,0,0,0,0,32
2021-08-12,"1-4 years",43,8,0,1,0,0,32
2021-08-15,"1-4 years",43,8,0,0,0,0,32
2021-08-16,"1-4 years",44,8,0,1,0,0,33
2021-08-17,"1-4 years",44,8,0,0,0,0,33
2021-08-18,"1-4 years",44,8,0,0,0,0,33
2021-08-19,"1-4 years",44,8,0,0,0,0,33
2021-08-22,"1-4 years",44,8,0,0,0,0,33
2021-08-23,"1-4 years",46,8,0,2,0,0,34
2021-08-24,"1-4 years",46,8,0,0,0,0,34
2021-08-25,"1-4 years",46,8,0,0,0,0,34
2021-08-26,"1-4 years",46,8,0,0,0,0,34
2021-08-29,"1-4 years",47,9,0,1,1,0,34
2021-08-30,"1-4 years",47,9,0,0,0,0,35
2021-08-31,"1-4 years",48,9,0,1,0,0,35
2021-09-01,"1-4 years",48,9,0,0,0,0,35
2021-09-02,"1-4 years",48,9,0,0,0,0,35
2021-09-06,"1-4 years",52,9,0,4,0,0,36
2021-09-07,"1-4 years",52,10,0,0,1,0,36
2021-09-08,"1-4 years",53,10,0,1,0,0,36
2021-09-09,"1-4 years",53,10,0,0,0,0,36
2021-09-12,"1-4 years",54,10,0,1,0,0,36
2021-09-13,"1-4 years",56,10,0,2,0,0,37
2021-09-14,"1-4 years",57,10,0,1,0,0,37
2021-09-15,"1-4 years",58,10,0,1,0,0,37
2021-09-16,"1-4 years",59,10,0,1,0,0,37
2021-09-19,"1-4 years",60,10,0,1,0,0,37
2021-09-20,"1-4 years",61,10,0,1,0,0,38
2021-09-21,"1-4 years",62,10,0,1,0,0,38
2021-09-22,"1-4 years",63,10,0,1,0,0,38
2021-09-23,"1-4 years",64,10,0,1,0,0,38
2021-09-26,"1-4 years",64,10,0,0,0,0,38
2021-09-27,"1-4 years",64,10,0,0,0,0,39
2021-09-28,"1-4 years",64,10,0,0,0,0,39
2021-09-29,"1-4 years",64,10,0,0,0,0,39
2021-09-30,"1-4 years",64,10,0,0,0,0,39
2021-10-03,"1-4 years",65,11,0,1,1,0,39
2021-10-04,"1-4 years",65,11,0,0,0,0,40
2021-10-05,"1-4 years",67,12,0,2,1,0,40
2021-10-06,"1-4 years",66,12,0,-1,0,0,40
2021-10-07,"1-4 years",67,12,0,1,0,0,40
2021-10-11,"1-4 years",66,12,0,-1,0,0,41
2021-10-12,"1-4 years",66,12,0,0,0,0,41
2021-10-13,"1-4 years",66,12,0,0,0,0,41
2021-10-14,"1-4 years",68,12,0,2,0,0,41
2021-10-17,"1-4 years",69,12,0,1,0,0,41
2021-10-18,"1-4 years",69,12,0,0,0,0,42
2021-10-19,"1-4 years",70,12,0,1,0,0,42
2021-10-20,"1-4 years",70,12,0,0,0,0,42
2021-10-21,"1-4 years",70,12,0,0,0,0,42
2021-10-24,"1-4 years",70,12,0,0,0,0,42
2021-10-25,"1-4 years",70,12,0,0,0,0,43
2021-10-26,"1-4 years",70,12,0,0,0,0,43
2021-10-27,"1-4 years",70,12,0,0,0,0,43
2021-10-28,"1-4 years",70,12,0,0,0,0,43
2021-10-31,"1-4 years",72,12,0,2,0,0,43
2021-11-01,"1-4 years",74,14,0,2,2,0,44
2021-11-02,"1-4 years",74,14,0,0,0,0,44
2021-11-03,"1-4 years",74,14,0,0,0,0,44
2021-11-04,"1-4 years",74,13,0,0,-1,0,44
2021-11-07,"1-4 years",76,14,0,2,1,0,44
2021-11-08,"1-4 years",77,14,0,1,0,0,45
2021-11-09,"1-4 years",77,14,0,0,0,0,45
2021-11-11,"1-4 years",77,14,0,0,0,0,45
2021-11-14,"1-4 years",77,14,0,0,0,0,45
2021-11-15,"1-4 years",77,14,0,0,0,0,46
2021-11-16,"1-4 years",79,14,0,2,0,0,46
2021-11-17,"1-4 years",79,14,0,0,0,0,46
2021-11-18,"1-4 years",79,14,0,0,0,0,46
2021-11-21,"1-4 years",79,14,0,0,0,0,46
2021-11-22,"1-4 years",79,14,1,0,0,1,47
2021-11-23,"1-4 years",79,14,1,0,0,0,47
2021-11-24,"1-4 years",79,14,1,0,0,0,47
2021-11-25,"1-4 years",79,14,1,0,0,0,47
2021-11-28,"1-4 years",79,14,1,0,0,0,47
2021-11-29,"1-4 years",79,14,1,0,0,0,48
2021-11-30,"1-4 years",79,14,1,0,0,0,48
2021-12-01,"1-4 years",79,14,1,0,0,0,48
2021-12-02,"1-4 years",81,14,1,2,0,0,48
2021-12-05,"1-4 years",82,14,1,1,0,0,48
2021-12-06,"1-4 years",82,14,1,0,0,0,49
2021-12-07,"1-4 years",82,14,1,0,0,0,49
2021-12-08,"1-4 years",82,14,1,0,0,0,49
2021-12-09,"1-4 years",83,14,1,1,0,0,49
2021-12-12,"1-4 years",85,14,1,2,0,0,49
2021-12-13,"1-4 years",86,14,1,1,0,0,50
2021-12-14,"1-4 years",88,14,1,2,0,0,50
2021-12-15,"1-4 years",88,14,1,0,0,0,50
2021-12-16,"1-4 years",88,14,1,0,0,0,50
2021-12-19,"1-4 years",88,14,1,0,0,0,50
2021-12-20,"1-4 years",88,14,1,0,0,0,51
2021-12-21,"1-4 years",88,14,1,0,0,0,51
2021-12-22,"1-4 years",88,14,1,0,0,0,51
2021-12-28,"1-4 years",91,14,1,3,0,0,52
2022-01-03,"1-4 years",96,14,1,5,0,0,1
2022-01-04,"1-4 years",99,15,1,3,1,0,1
2022-01-05,"1-4 years",100,15,1,1,0,0,1
2022-01-06,"1-4 years",100,15,1,0,0,0,1
2022-01-09,"1-4 years",102,14,1,2,-1,0,1
2022-01-10,"1-4 years",102,14,1,0,0,0,2
2022-01-11,"1-4 years",106,14,1,4,0,0,2
2022-01-12,"1-4 years",109,14,1,3,0,0,2
2022-01-13,"1-4 years",111,14,1,2,0,0,2
2022-01-17,"1-4 years",120,16,1,9,2,0,3
2022-01-18,"1-4 years",120,17,1,0,1,0,3
2022-01-19,"1-4 years",121,17,1,1,0,0,3
2022-01-20,"1-4 years",123,17,1,2,0,0,3
2022-01-24,"1-4 years",131,17,1,8,0,0,4
2022-01-25,"1-4 years",134,17,1,3,0,0,4
2022-01-26,"1-4 years",135,17,1,1,0,0,4
2022-01-27,"1-4 years",136,17,1,1,0,0,4
2022-01-30,"1-4 years",144,17,1,8,0,0,4
2022-01-31,"1-4 years",149,17,1,5,0,0,5
2022-02-01,"1-4 years",153,18,1,4,1,0,5
2022-02-02,"1-4 years",156,18,1,3,0,0,5
2022-02-03,"1-4 years",158,18,1,2,0,0,5
2022-02-06,"1-4 years",162,18,1,4,0,0,5
2022-02-07,"1-4 years",165,18,1,3,0,0,6
2022-02-08,"1-4 years",166,18,1,1,0,0,6
2022-02-09,"1-4 years",167,18,1,1,0,0,6
2020-10-15,"5-9 years",1,0,0,NA,NA,NA,42
2020-10-18,"5-9 years",1,0,0,0,0,0,42
2020-10-20,"5-9 years",1,0,0,0,0,0,43
2020-10-22,"5-9 years",1,0,0,0,0,0,43
2020-10-25,"5-9 years",1,0,0,0,0,0,43
2020-10-27,"5-9 years",1,0,0,0,0,0,44
2020-10-29,"5-9 years",1,0,0,0,0,0,44
2020-11-03,"5-9 years",1,0,0,0,0,0,45
2020-11-08,"5-9 years",1,0,0,0,0,0,45
2020-11-09,"5-9 years",1,0,0,0,0,0,46
2020-11-11,"5-9 years",1,0,0,0,0,0,46
2020-11-12,"5-9 years",1,0,0,0,0,0,46
2020-11-16,"5-9 years",1,0,0,0,0,0,47
2020-11-18,"5-9 years",1,0,0,0,0,0,47
2020-11-19,"5-9 years",1,0,0,0,0,0,47
2020-11-20,"5-9 years",1,0,0,0,0,0,47
2020-11-22,"5-9 years",1,0,0,0,0,0,47
2020-11-23,"5-9 years",1,0,0,0,0,0,48
2020-11-24,"5-9 years",1,0,0,0,0,0,48
2020-11-25,"5-9 years",2,0,0,1,0,0,48
2020-11-26,"5-9 years",2,0,0,0,0,0,48
2020-11-27,"5-9 years",2,0,0,0,0,0,48
2020-11-28,"5-9 years",2,0,0,0,0,0,48
2020-11-29,"5-9 years",2,0,0,0,0,0,48
2020-11-30,"5-9 years",3,0,0,1,0,0,49
2020-12-01,"5-9 years",3,0,0,0,0,0,49
2020-12-02,"5-9 years",3,0,0,0,0,0,49
2020-12-03,"5-9 years",3,0,0,0,0,0,49
2020-12-04,"5-9 years",3,0,0,0,0,0,49
2020-12-05,"5-9 years",3,0,0,0,0,0,49
2020-12-06,"5-9 years",3,0,0,0,0,0,49
2020-12-07,"5-9 years",3,0,0,0,0,0,50
2020-12-08,"5-9 years",4,1,0,1,1,0,50
2020-12-09,"5-9 years",4,1,0,0,0,0,50
2020-12-10,"5-9 years",5,1,0,1,0,0,50
2020-12-11,"5-9 years",5,1,0,0,0,0,50
2020-12-12,"5-9 years",5,1,0,0,0,0,50
2020-12-13,"5-9 years",5,1,0,0,0,0,50
2020-12-14,"5-9 years",6,2,0,1,1,0,51
2020-12-15,"5-9 years",6,2,0,0,0,0,51
2020-12-16,"5-9 years",6,2,0,0,0,0,51
2020-12-17,"5-9 years",6,2,0,0,0,0,51
2020-12-18,"5-9 years",6,2,0,0,0,0,51
2020-12-19,"5-9 years",6,2,0,0,0,0,51
2020-12-20,"5-9 years",6,2,0,0,0,0,51
2020-12-21,"5-9 years",6,2,0,0,0,0,52
2020-12-22,"5-9 years",6,2,0,0,0,0,52
2020-12-27,"5-9 years",6,2,0,0,0,0,52
2020-12-28,"5-9 years",6,2,0,0,0,0,53
2020-12-29,"5-9 years",6,2,0,0,0,0,53
2021-01-03,"5-9 years",6,2,0,0,0,0,53
2021-01-04,"5-9 years",6,2,0,0,0,0,1
2021-01-05,"5-9 years",6,2,0,0,0,0,1
2021-01-06,"5-9 years",6,2,0,0,0,0,1
2021-01-07,"5-9 years",7,2,0,1,0,0,1
2021-01-08,"5-9 years",7,2,0,0,0,0,1
2021-01-09,"5-9 years",7,2,0,0,0,0,1
2021-01-10,"5-9 years",7,2,0,0,0,0,1
2021-01-11,"5-9 years",7,2,0,0,0,0,2
2021-01-12,"5-9 years",7,2,0,0,0,0,2
2021-01-13,"5-9 years",7,2,0,0,0,0,2
2021-01-14,"5-9 years",7,2,0,0,0,0,2
2021-01-15,"5-9 years",7,2,0,0,0,0,2
2021-01-16,"5-9 years",7,2,0,0,0,0,2
2021-01-17,"5-9 years",8,2,0,1,0,0,2
2021-01-18,"5-9 years",8,2,0,0,0,0,3
2021-01-19,"5-9 years",8,2,0,0,0,0,3
2021-01-20,"5-9 years",8,2,0,0,0,0,3
2021-01-21,"5-9 years",8,2,0,0,0,0,3
2021-01-22,"5-9 years",10,3,0,2,1,0,3
2021-01-23,"5-9 years",11,4,0,1,1,0,3
2021-01-24,"5-9 years",11,4,0,0,0,0,3
2021-01-25,"5-9 years",11,4,0,0,0,0,4
2021-01-26,"5-9 years",11,4,0,0,0,0,4
2021-01-28,"5-9 years",11,4,0,0,0,0,4
2021-01-29,"5-9 years",11,4,0,0,0,0,4
2021-01-30,"5-9 years",11,4,0,0,0,0,4
2021-01-31,"5-9 years",12,4,0,1,0,0,4
2021-02-01,"5-9 years",13,5,0,1,1,0,5
2021-02-02,"5-9 years",13,5,0,0,0,0,5
2021-02-03,"5-9 years",13,5,0,0,0,0,5
2021-02-04,"5-9 years",13,5,0,0,0,0,5
2021-02-05,"5-9 years",13,5,0,0,0,0,5
2021-02-06,"5-9 years",13,5,0,0,0,0,5
2021-02-07,"5-9 years",13,5,0,0,0,0,5
2021-02-08,"5-9 years",13,5,0,0,0,0,6
2021-02-09,"5-9 years",13,5,0,0,0,0,6
2021-02-10,"5-9 years",13,5,0,0,0,0,6
2021-02-11,"5-9 years",13,5,0,0,0,0,6
2021-02-12,"5-9 years",14,5,0,1,0,0,6
2021-02-13,"5-9 years",14,5,0,0,0,0,6
2021-02-14,"5-9 years",14,6,0,0,1,0,6
2021-02-15,"5-9 years",14,6,0,0,0,0,7
2021-02-16,"5-9 years",14,6,0,0,0,0,7
2021-02-18,"5-9 years",14,6,0,0,0,0,7
2021-02-19,"5-9 years",14,6,0,0,0,0,7
2021-02-20,"5-9 years",14,6,0,0,0,0,7
2021-02-21,"5-9 years",14,6,0,0,0,0,7
2021-02-22,"5-9 years",14,6,0,0,0,0,8
2021-02-23,"5-9 years",14,6,0,0,0,0,8
2021-02-24,"5-9 years",13,6,0,-1,0,0,8
2021-02-25,"5-9 years",13,6,0,0,0,0,8
2021-02-26,"5-9 years",13,6,0,0,0,0,8
2021-02-27,"5-9 years",13,6,0,0,0,0,8
2021-02-28,"5-9 years",13,6,0,0,0,0,8
2021-03-01,"5-9 years",13,6,0,0,0,0,9
2021-03-02,"5-9 years",13,6,0,0,0,0,9
2021-03-03,"5-9 years",13,6,0,0,0,0,9
2021-03-04,"5-9 years",13,6,0,0,0,0,9
2021-03-05,"5-9 years",13,6,0,0,0,0,9
2021-03-07,"5-9 years",13,6,0,0,0,0,9
2021-03-08,"5-9 years",13,6,0,0,0,0,10
2021-03-09,"5-9 years",13,6,0,0,0,0,10
2021-03-10,"5-9 years",13,6,0,0,0,0,10
2021-03-11,"5-9 years",13,6,0,0,0,0,10
2021-03-12,"5-9 years",13,6,0,0,0,0,10
2021-03-13,"5-9 years",13,6,0,0,0,0,10
2021-03-14,"5-9 years",15,8,0,2,2,0,10
2021-03-15,"5-9 years",17,9,0,2,1,0,11
2021-03-16,"5-9 years",17,9,0,0,0,0,11
2021-03-17,"5-9 years",17,9,0,0,0,0,11
2021-03-18,"5-9 years",17,9,0,0,0,0,11
2021-03-19,"5-9 years",17,9,0,0,0,0,11
2021-03-20,"5-9 years",17,10,0,0,1,0,11
2021-03-21,"5-9 years",17,10,0,0,0,0,11
2021-03-22,"5-9 years",17,10,0,0,0,0,12
2021-03-23,"5-9 years",17,10,0,0,0,0,12
2021-03-24,"5-9 years",17,10,0,0,0,0,12
2021-03-25,"5-9 years",17,10,0,0,0,0,12
2021-03-26,"5-9 years",17,10,0,0,0,0,12
2021-03-27,"5-9 years",17,10,0,0,0,0,12
2021-03-28,"5-9 years",17,10,0,0,0,0,12
2021-03-29,"5-9 years",17,10,0,0,0,0,13
2021-03-30,"5-9 years",18,10,0,1,0,0,13
2021-03-31,"5-9 years",19,10,0,1,0,0,13
2021-04-04,"5-9 years",19,10,0,0,0,0,13
2021-04-05,"5-9 years",19,10,0,0,0,0,14
2021-04-06,"5-9 years",19,10,0,0,0,0,14
2021-04-07,"5-9 years",19,10,0,0,0,0,14
2021-04-08,"5-9 years",19,10,0,0,0,0,14
2021-04-09,"5-9 years",19,10,0,0,0,0,14
2021-04-10,"5-9 years",19,10,0,0,0,0,14
2021-04-11,"5-9 years",19,10,0,0,0,0,14
2021-04-12,"5-9 years",19,10,0,0,0,0,15
2021-04-13,"5-9 years",20,10,0,1,0,0,15
2021-04-14,"5-9 years",21,10,0,1,0,0,15
2021-04-15,"5-9 years",21,10,0,0,0,0,15
2021-04-16,"5-9 years",20,10,0,-1,0,0,15
2021-04-17,"5-9 years",20,10,0,0,0,0,15
2021-04-18,"5-9 years",20,10,0,0,0,0,15
2021-04-19,"5-9 years",20,10,0,0,0,0,16
2021-04-21,"5-9 years",22,10,0,2,0,0,16
2021-04-22,"5-9 years",24,11,0,2,1,0,16
2021-04-23,"5-9 years",24,11,0,0,0,0,16
2021-04-24,"5-9 years",24,11,0,0,0,0,16
2021-04-25,"5-9 years",23,11,0,-1,0,0,16
2021-04-26,"5-9 years",23,11,0,0,0,0,17
2021-04-27,"5-9 years",23,11,0,0,0,0,17
2021-04-28,"5-9 years",23,11,0,0,0,0,17
2021-04-29,"5-9 years",23,11,0,0,0,0,17
2021-04-30,"5-9 years",24,12,0,1,1,0,17
2021-05-01,"5-9 years",24,12,0,0,0,0,17
2021-05-02,"5-9 years",25,12,0,1,0,0,17
2021-05-03,"5-9 years",25,12,0,0,0,0,18
2021-05-04,"5-9 years",25,12,0,0,0,0,18
2021-05-05,"5-9 years",25,12,0,0,0,0,18
2021-05-06,"5-9 years",25,12,0,0,0,0,18
2021-05-07,"5-9 years",25,12,0,0,0,0,18
2021-05-08,"5-9 years",25,12,0,0,0,0,18
2021-05-09,"5-9 years",25,12,0,0,0,0,18
2021-05-10,"5-9 years",25,12,0,0,0,0,19
2021-05-11,"5-9 years",25,12,0,0,0,0,19
2021-05-12,"5-9 years",24,12,0,-1,0,0,19
2021-05-13,"5-9 years",24,12,0,0,0,0,19
2021-05-14,"5-9 years",24,12,0,0,0,0,19
2021-05-15,"5-9 years",24,12,0,0,0,0,19
2021-05-16,"5-9 years",24,12,0,0,0,0,19
2021-05-17,"5-9 years",24,12,0,0,0,0,20
2021-05-18,"5-9 years",24,12,0,0,0,0,20
2021-05-19,"5-9 years",24,12,0,0,0,0,20
2021-05-20,"5-9 years",25,12,0,1,0,0,20
2021-05-21,"5-9 years",25,12,0,0,0,0,20
2021-05-22,"5-9 years",25,12,0,0,0,0,20
2021-05-23,"5-9 years",25,12,0,0,0,0,20
2021-05-24,"5-9 years",25,12,0,0,0,0,21
2021-05-25,"5-9 years",25,12,0,0,0,0,21
2021-05-26,"5-9 years",26,12,0,1,0,0,21
2021-05-27,"5-9 years",25,12,0,-1,0,0,21
2021-05-28,"5-9 years",25,12,0,0,0,0,21
2021-05-29,"5-9 years",25,12,0,0,0,0,21
2021-05-30,"5-9 years",25,12,0,0,0,0,21
2021-05-31,"5-9 years",25,12,0,0,0,0,22
2021-06-01,"5-9 years",25,12,0,0,0,0,22
2021-06-02,"5-9 years",25,12,0,0,0,0,22
2021-06-03,"5-9 years",25,12,0,0,0,0,22
2021-06-04,"5-9 years",25,12,0,0,0,0,22
2021-06-05,"5-9 years",25,12,0,0,0,0,22
2021-06-06,"5-9 years",25,12,0,0,0,0,22
2021-06-07,"5-9 years",25,12,0,0,0,0,23
2021-06-08,"5-9 years",25,12,0,0,0,0,23
2021-06-09,"5-9 years",25,12,0,0,0,0,23
2021-06-10,"5-9 years",25,12,0,0,0,0,23
2021-06-11,"5-9 years",25,12,0,0,0,0,23
2021-06-12,"5-9 years",25,12,0,0,0,0,23
2021-06-13,"5-9 years",25,12,0,0,0,0,23
2021-06-14,"5-9 years",25,12,0,0,0,0,24
2021-06-15,"5-9 years",25,12,0,0,0,0,24
2021-06-16,"5-9 years",25,12,0,0,0,0,24
2021-06-17,"5-9 years",25,12,0,0,0,0,24
2021-06-18,"5-9 years",25,12,0,0,0,0,24
2021-06-19,"5-9 years",25,12,0,0,0,0,24
2021-06-20,"5-9 years",25,12,0,0,0,0,24
2021-06-21,"5-9 years",25,12,0,0,0,0,25
2021-06-22,"5-9 years",25,12,0,0,0,0,25
2021-06-23,"5-9 years",25,12,0,0,0,0,25
2021-06-27,"5-9 years",25,12,0,0,0,0,25
2021-06-28,"5-9 years",25,12,0,0,0,0,26
2021-06-29,"5-9 years",25,12,0,0,0,0,26
2021-07-01,"5-9 years",25,12,0,0,0,0,26
2021-07-04,"5-9 years",25,12,0,0,0,0,26
2021-07-05,"5-9 years",25,12,0,0,0,0,27
2021-07-06,"5-9 years",25,12,0,0,0,0,27
2021-07-07,"5-9 years",25,12,0,0,0,0,27
2021-07-08,"5-9 years",25,12,0,0,0,0,27
2021-07-11,"5-9 years",25,12,0,0,0,0,27
2021-07-12,"5-9 years",25,12,0,0,0,0,28
2021-07-13,"5-9 years",25,12,0,0,0,0,28
2021-07-14,"5-9 years",25,12,0,0,0,0,28
2021-07-15,"5-9 years",25,12,0,0,0,0,28
2021-07-18,"5-9 years",25,12,0,0,0,0,28
2021-07-19,"5-9 years",25,12,0,0,0,0,29
2021-07-20,"5-9 years",25,12,0,0,0,0,29
2021-07-21,"5-9 years",25,12,0,0,0,0,29
2021-07-22,"5-9 years",25,12,0,0,0,0,29
2021-07-25,"5-9 years",25,12,0,0,0,0,29
2021-07-26,"5-9 years",25,12,0,0,0,0,30
2021-07-27,"5-9 years",25,12,0,0,0,0,30
2021-07-28,"5-9 years",25,12,0,0,0,0,30
2021-07-29,"5-9 years",25,12,0,0,0,0,30
2021-08-02,"5-9 years",25,12,0,0,0,0,31
2021-08-03,"5-9 years",25,12,0,0,0,0,31
2021-08-04,"5-9 years",25,12,0,0,0,0,31
2021-08-05,"5-9 years",25,12,0,0,0,0,31
2021-08-08,"5-9 years",25,12,0,0,0,0,31
2021-08-09,"5-9 years",25,12,0,0,0,0,32
2021-08-10,"5-9 years",25,12,0,0,0,0,32
2021-08-11,"5-9 years",25,12,0,0,0,0,32
2021-08-12,"5-9 years",25,12,0,0,0,0,32
